City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Mandiana,GN,2022-06-13 22:45:49,10.6333,-8.6833,75.51,82,37,4.0
295,Adre,TD,2022-06-13 22:45:50,13.4667,22.2,75.36,64,100,11.88
296,Cascais,PT,2022-06-13 22:45:50,38.6979,-9.4215,70.5,76,19,8.99
297,Axim,GH,2022-06-13 22:45:51,4.8699,-2.2405,78.08,80,7,6.69
298,Ostrovnoy,RU,2022-06-13 22:45:51,68.0531,39.5131,43.79,95,100,4.65
299,Scarborough,GB,2022-06-13 22:42:09,54.2797,-0.4044,54.91,74,100,1.01
300,Sarahan,IN,2022-06-13 22:45:52,31.5167,77.8,61.47,54,13,4.65
301,Mirandopolis,BR,2022-06-13 22:45:53,-21.1336,-51.1017,57.51,46,32,6.11
302,Marienburg,PL,2022-06-13 22:45:53,54.0359,19.0266,54.12,93,0,8.16
303,Novonukutskiy,RU,2022-06-13 22:45:54,53.7002,102.7117,63.91,81,100,1.16
304,Talaya,RU,2022-06-13 22:45:54,61.3833,152.75,52.3,53,4,6.4
305,Hervey Bay,AU,2022-06-13 22:45:54,-25.2986,152.8535,67.33,69,99,11.48
306,Mnogovershinnyy,RU,2022-06-13 22:45:55,53.9353,139.9242,62.8,69,99,2.93
307,Sijunjung,ID,2022-06-13 22:45:55,-0.6876,100.9537,71.11,99,100,1.39
308,Ventspils,LV,2022-06-13 22:42:10,57.3894,21.5606,51.73,93,100,2.3
309,Abu Samrah,SY,2022-06-13 22:45:56,35.3029,37.1841,67.68,76,0,11.56
310,Xiongzhou,CN,2022-06-13 22:45:57,25.1167,114.3,72.66,99,100,1.63
311,Jennings,US,2022-06-13 22:45:57,38.7192,-90.2604,99.82,58,75,13.8
312,Presidencia Roque Saenz Pena,AR,2022-06-13 22:45:57,-26.7852,-60.4388,50.63,72,0,7.2
313,Provideniya,RU,2022-06-13 22:45:58,64.3833,-173.3,37.51,87,100,11.18
314,Fuyu,CN,2022-06-13 22:45:58,45.1833,124.8167,63.0,88,99,7.05
315,Misratah,LY,2022-06-13 22:45:59,32.3754,15.0925,71.6,81,0,5.88
316,Lompoc,US,2022-06-13 22:45:59,34.6391,-120.4579,87.57,54,0,23.02
317,Abasolo,MX,2022-06-13 22:46:00,20.45,-101.5167,83.41,26,57,4.32
318,Damara,CF,2022-06-13 22:46:00,4.9608,18.7035,68.16,95,100,1.68
319,Nanakuli,US,2022-06-13 22:46:01,21.3906,-158.1547,84.15,54,20,14.97
320,Hamilton,US,2022-06-13 22:45:30,39.1834,-84.5333,86.25,83,100,47.18
321,Quatre Cocos,MU,2022-06-13 22:47:02,-20.2078,57.7625,73.51,66,77,17.2
322,Dabakala,CI,2022-06-13 22:47:02,8.3667,-4.4333,73.72,88,79,4.29
323,Waingapu,ID,2022-06-13 22:47:02,-9.6567,120.2641,75.6,78,74,8.23
324,Greeley,US,2022-06-13 22:42:48,40.4233,-104.7091,100.27,11,0,9.22
325,Sabang,ID,2022-06-13 22:47:03,5.8933,95.3214,82.94,73,49,12.28
326,Mehamn,NO,2022-06-13 22:47:04,71.0357,27.8492,42.75,87,75,4.61
327,Broken Hill,AU,2022-06-13 22:47:04,-31.95,141.4333,46.76,67,0,10.27
328,Alofi,NU,2022-06-13 22:47:04,-19.0595,-169.9187,76.89,94,75,9.22
329,Mangan,IN,2022-06-13 22:47:05,27.5167,88.5333,74.82,97,100,0.43
330,Sladkovo,RU,2022-06-13 22:47:05,55.5284,70.3385,48.24,97,83,5.64
331,Te Anau,NZ,2022-06-13 22:47:06,-45.4167,167.7167,41.14,81,87,12.35
332,Ola,RU,2022-06-13 22:47:06,59.5833,151.2833,53.15,82,99,2.44
333,Khandyga,RU,2022-06-13 22:47:07,62.6667,135.6,62.33,55,48,7.07
334,Dakar,SN,2022-06-13 22:45:25,14.6937,-17.4441,77.88,78,75,0.0
335,Yerbogachen,RU,2022-06-13 22:47:08,61.2767,108.0108,60.84,57,28,3.58
336,Cockburn Town,TC,2022-06-13 22:47:08,21.4612,-71.1419,84.16,74,40,13.8
337,Abalak,RU,2022-06-13 22:47:09,58.1286,68.5944,48.56,99,100,4.52
338,Kafanchan,NG,2022-06-13 22:47:09,9.5833,8.3,70.07,92,80,3.09
339,Ouadda,CF,2022-06-13 22:47:09,8.0777,22.4007,67.5,97,83,0.94
340,Nishihara,JP,2022-06-13 22:47:10,26.1842,127.7558,82.06,97,75,18.41
341,Bilma,NE,2022-06-13 22:47:10,18.6853,12.9164,92.61,14,0,10.09
342,Saint George,US,2022-06-13 22:45:08,37.1041,-113.5841,95.63,15,0,19.57
343,Bethel,US,2022-06-13 22:47:11,41.3712,-73.414,83.07,48,0,9.22
344,Sorong,ID,2022-06-13 22:47:11,-0.8833,131.25,77.94,85,41,4.85
345,Bonavista,CA,2022-06-13 22:42:12,48.6499,-53.1147,43.66,81,30,12.1
346,Mileanca,RO,2022-06-13 22:47:12,48.0833,26.7,68.36,76,30,4.36
347,Faya,SA,2022-06-13 22:47:12,18.3851,42.4509,73.51,32,1,8.48
348,Lata,PT,2022-06-13 22:47:13,40.1629,-8.3327,66.69,79,4,1.23
349,Kalmunai,LK,2022-06-13 22:47:13,7.4167,81.8167,79.5,83,76,3.83
350,Mareeba,AU,2022-06-13 22:47:14,-17.0,145.4333,67.66,78,1,3.27
351,Nazarovo,RU,2022-06-13 22:47:14,56.0064,90.3914,63.63,85,83,3.22
352,Roald,NO,2022-06-13 22:47:15,62.5833,6.1333,54.91,93,75,11.5
353,Narsaq,GL,2022-06-13 22:47:15,60.9167,-46.05,52.02,42,0,15.43
354,Oussouye,SN,2022-06-13 22:47:16,12.485,-16.5469,80.69,79,68,7.9
355,Samarai,PG,2022-06-13 22:47:16,-10.6167,150.6667,83.01,73,73,11.5
356,Aykhal,RU,2022-06-13 22:47:17,66.0,111.5,64.58,29,43,1.03
357,Ormara,PK,2022-06-13 22:47:17,25.2088,64.6357,82.2,83,3,6.76
358,Qandala,SO,2022-06-13 22:47:18,11.472,49.8728,88.81,59,100,1.43
359,Saint-Pierre,RE,2022-06-13 22:47:18,-21.3393,55.4781,72.91,78,75,10.36
360,Bamiantong,CN,2022-06-13 22:47:19,44.9333,130.5333,61.03,75,96,8.55
361,Brigantine,US,2022-06-13 22:47:20,39.4101,-74.3646,83.19,91,54,10.69
362,Lafiagi,NG,2022-06-13 22:47:20,8.8667,5.4167,78.98,77,27,3.74
363,Vikarabad,IN,2022-06-13 22:47:21,17.3333,77.9,78.46,68,83,10.56
364,Chulym,RU,2022-06-13 22:47:21,55.0997,80.9572,60.17,82,4,7.67
365,Sibolga,ID,2022-06-13 22:47:21,1.7427,98.7792,74.75,91,100,3.24
366,Podgorodnyaya Pokrovka,RU,2022-06-13 22:48:22,51.8281,54.9874,46.53,88,18,4.92
367,Vangaindrano,MG,2022-06-13 22:48:22,-23.35,47.6,66.83,71,57,0.22
368,Mendi,PG,2022-06-13 22:48:23,-6.1761,143.6513,61.83,75,22,0.67
369,Oriximina,BR,2022-06-13 22:48:23,-1.7656,-55.8661,75.69,91,14,1.34
370,Mlonggo,ID,2022-06-13 22:48:24,-6.5333,110.7,77.92,86,100,5.93
371,Iquique,CL,2022-06-13 22:43:25,-20.2208,-70.1431,60.84,84,21,5.77
372,Eyl,SO,2022-06-13 22:48:24,7.9803,49.8164,80.78,64,97,26.33
373,Guiyang,CN,2022-06-13 22:48:25,26.5833,106.7167,63.09,94,40,2.24
374,Ipixuna,BR,2022-06-13 22:48:25,-1.7625,-48.8043,75.31,94,43,3.76
375,Sur,OM,2022-06-13 22:48:26,22.5667,59.5289,82.74,78,0,11.23
376,Auki,SB,2022-06-13 22:48:26,-8.7676,160.7034,82.71,73,31,2.73
377,Birjand,IR,2022-06-13 22:48:27,32.8663,59.2211,75.67,20,0,16.11
378,Kainantu,PG,2022-06-13 22:48:27,-6.2887,145.8655,65.64,77,76,3.62
379,Stuttgart,DE,2022-06-13 22:44:38,48.7823,9.177,58.8,82,19,1.9
380,Noumea,NC,2022-06-13 22:48:28,-22.2763,166.4572,75.0,99,97,9.55
381,Toledo,ES,2022-06-13 22:48:28,39.8333,-4.0,82.44,25,11,6.69
382,Northam,GB,2022-06-13 22:48:29,51.0333,-4.2167,52.39,83,4,3.31
383,Hella,NO,2022-06-13 22:48:30,67.2,14.4333,51.06,91,40,3.44
384,Gaozhou,CN,2022-06-13 22:48:30,21.9392,110.8461,78.48,92,100,0.09
385,Xichang,CN,2022-06-13 22:48:31,27.8964,102.2634,59.68,94,100,0.43
386,Morondava,MG,2022-06-13 22:48:31,-20.2833,44.2833,69.04,65,3,6.49
387,Huron,US,2022-06-13 22:48:32,41.1501,-82.5499,87.98,69,67,6.96
388,Troitsko-Pechorsk,RU,2022-06-13 22:48:32,62.7084,56.1964,47.68,49,60,2.35
389,Camacha,PT,2022-06-13 22:48:32,33.0833,-16.3333,63.82,77,75,3.44
390,Marsaxlokk,MT,2022-06-13 22:48:33,35.8419,14.5431,74.08,81,0,8.3
391,Kasama,ZM,2022-06-13 22:48:33,-10.2129,31.1808,51.03,72,7,2.93
392,Ahuimanu,US,2022-06-13 22:48:34,21.4447,-157.8378,83.91,65,100,26.46
393,Belmopan,BZ,2022-06-13 22:48:34,17.25,-88.7667,82.78,99,100,4.41
394,Kendari,ID,2022-06-13 22:48:35,-3.945,122.4989,73.51,95,100,1.57
395,Tadpatri,IN,2022-06-13 22:48:35,14.9167,78.0167,83.14,59,23,15.99
396,Rawson,AR,2022-06-13 22:48:36,-43.3002,-65.1023,55.08,33,100,4.29
397,Ngama,TD,2022-06-13 22:48:36,11.7833,17.1667,83.23,55,100,7.87
398,Guerrero Negro,MX,2022-06-13 22:48:37,27.9769,-114.0611,69.67,70,7,21.21
399,Abha,SA,2022-06-13 22:48:37,18.2164,42.5053,73.22,46,0,0.0
400,Monte Carmelo,BR,2022-06-13 22:47:53,-18.7247,-47.4986,60.94,24,92,5.99
401,Beisfjord,NO,2022-06-13 22:48:38,68.3751,17.5988,53.04,88,72,1.36
402,Sertanopolis,BR,2022-06-13 22:48:38,-23.0586,-51.0364,62.67,72,0,5.08
403,Zabol,AF,2022-06-13 22:48:39,32.25,67.25,67.89,15,0,5.75
404,Nadvoitsy,RU,2022-06-13 22:48:39,63.8667,34.3167,51.42,87,29,5.59
405,Severo-Kurilsk,RU,2022-06-13 22:44:25,50.6789,156.125,45.57,90,99,12.95
406,Zhigansk,RU,2022-06-13 22:48:40,66.7697,123.3711,54.95,66,49,4.83
407,Qaqortoq,GL,2022-06-13 22:48:40,60.7167,-46.0333,43.34,54,0,32.01
408,Lanigan,CA,2022-06-13 22:48:41,51.8501,-105.0344,71.02,61,99,15.35
409,Hambantota,LK,2022-06-13 22:48:41,6.1241,81.1185,79.54,81,99,15.32
410,Dunedin,NZ,2022-06-13 22:44:30,-45.8742,170.5036,45.81,60,84,20.0
411,Olafsvik,IS,2022-06-13 22:49:42,64.8945,-23.7142,50.25,95,100,16.35
412,Iwanai,JP,2022-06-13 22:49:42,42.9744,140.5089,66.34,66,9,2.71
413,Grants,US,2022-06-13 22:49:43,35.1473,-107.8514,89.83,9,0,23.02
414,Broome,US,2022-06-13 22:49:43,42.2506,-75.833,71.8,62,68,4.0
415,Awjilah,LY,2022-06-13 22:49:44,29.1081,21.2869,75.16,52,0,13.87
416,Lixourion,GR,2022-06-13 22:49:44,38.2019,20.4314,73.06,76,13,4.07
417,Tibati,CM,2022-06-13 22:49:45,6.4667,12.6333,67.19,94,97,1.92
418,Baykit,RU,2022-06-13 22:49:45,61.67,96.37,59.27,88,80,0.98
419,Ust-Ilimsk,RU,2022-06-13 22:49:46,58.0006,102.6619,63.3,80,43,3.51
420,Kungurtug,RU,2022-06-13 22:49:46,50.5994,97.5228,61.34,66,94,2.13
421,Sotouboua,TG,2022-06-13 22:49:47,8.5667,0.9833,72.05,94,62,4.32
422,Yichang,CN,2022-06-13 22:45:22,30.7144,111.2847,71.28,77,0,5.53
423,Watsa,CD,2022-06-13 22:49:47,3.0372,29.5355,61.3,98,27,1.01
424,Da Lat,VN,2022-06-13 22:49:48,11.9465,108.4419,59.88,94,82,0.69
425,Petropavlovsk-Kamchatskiy,RU,2022-06-13 22:49:48,53.0452,158.6483,54.19,62,75,2.24
426,Santo Domingo,DO,2022-06-13 22:49:49,18.5001,-69.9886,85.03,71,40,1.01
427,Wanning,CN,2022-06-13 22:49:49,18.8003,110.3967,81.46,91,100,10.22
428,Lagoa,PT,2022-06-13 22:49:50,39.05,-27.9833,62.51,78,10,8.7
429,Vila,PT,2022-06-13 22:49:50,42.0304,-8.1588,67.08,74,17,3.56
430,Osoyoos,CA,2022-06-13 22:49:51,49.0331,-119.4524,65.03,49,100,9.22
431,Colesberg,ZA,2022-06-13 22:49:51,-30.72,25.0972,55.96,44,100,17.45
432,Khorixas,NA,2022-06-13 22:49:51,-20.3667,14.9667,53.31,60,0,2.86
433,Tamandare,BR,2022-06-13 22:49:52,-8.7597,-35.1047,76.01,84,7,4.25
434,Solnechnyy,RU,2022-06-13 22:49:52,50.7214,136.6319,73.65,53,99,3.71
435,Champerico,GT,2022-06-13 22:49:53,14.3,-91.9167,88.34,74,84,9.53
436,Yarada,IN,2022-06-13 22:49:53,17.65,83.2667,85.59,80,87,6.26
437,Jian,CN,2022-06-13 22:49:54,27.1172,114.9793,69.62,95,99,1.68
438,San Vicente,AR,2022-06-13 22:49:54,-26.6167,-54.1333,45.36,97,0,2.57
439,Tateyama,JP,2022-06-13 22:49:55,34.9833,139.8667,65.1,77,100,15.66
440,Chicomuselo,MX,2022-06-13 22:45:17,15.7667,-92.2667,84.65,57,100,3.13
441,Dalbandin,PK,2022-06-13 22:49:55,28.8947,64.4101,83.91,34,0,3.22
442,Ambon,ID,2022-06-13 22:49:56,-3.6954,128.1814,80.67,82,57,5.21
443,Tolmezzo,IT,2022-06-13 22:49:56,46.4075,13.0175,64.76,92,7,7.7
444,Sernur,RU,2022-06-13 22:49:57,56.9333,49.1536,53.92,83,42,4.81
445,Flinders,AU,2022-06-13 22:49:57,-34.5833,150.8552,50.38,71,20,2.91
446,General Roca,AR,2022-06-13 22:49:58,-39.0333,-67.5833,52.68,23,100,4.56
447,Heihe,CN,2022-06-13 22:49:58,50.2441,127.4902,66.78,82,97,8.3
448,Basudebpur,IN,2022-06-13 22:49:59,21.1353,86.7386,85.95,69,86,9.91
449,Miquelon,PM,2022-06-13 22:49:59,47.0975,-56.3814,48.65,93,95,11.88
450,Vardo,NO,2022-06-13 22:49:59,70.3705,31.1107,44.58,81,100,4.61
451,Namibe,AO,2022-06-13 22:50:00,-15.1961,12.1522,66.22,66,0,7.94
452,Barroso,BR,2022-06-13 22:50:01,-21.1869,-43.9758,53.78,79,94,5.79
453,Keningau,MY,2022-06-13 22:50:01,5.3378,116.1602,72.82,98,92,1.05
454,Wigston,GB,2022-06-13 22:50:02,52.5863,-1.1059,58.14,75,100,1.14
455,Keita,NE,2022-06-13 22:51:02,14.7551,5.7749,96.51,18,53,7.18
456,Hami,CN,2022-06-13 22:51:03,42.8,93.45,80.46,7,26,7.02
457,Mumbwa,ZM,2022-06-13 22:51:03,-14.9783,27.0619,50.99,48,1,4.16
458,San Pedro,PH,2022-06-13 22:51:04,14.35,121.0167,82.26,89,20,1.14
459,Roma,US,2022-06-13 22:51:04,43.2128,-75.4557,71.74,49,0,14.97
460,Marzuq,YE,2022-06-13 22:51:05,14.4,46.4667,80.33,34,100,3.56
461,Hampton,US,2022-06-13 22:48:29,37.0299,-76.3452,91.98,66,75,4.61
462,Bowling Green,US,2022-06-13 22:50:52,36.9903,-86.4436,96.73,46,0,10.36
463,Vestmannaeyjar,IS,2022-06-13 22:51:06,63.4427,-20.2734,49.73,97,100,16.33
464,Petatlan,MX,2022-06-13 22:51:06,17.5167,-101.2667,85.48,70,96,12.44
465,Beira,MZ,2022-06-13 22:51:07,-19.8436,34.8389,66.34,90,4,6.69
466,Bowen,AU,2022-06-13 22:51:07,-20.0167,148.2333,62.6,63,0,8.34
467,Nabire,ID,2022-06-13 22:51:07,-3.3667,135.4833,77.49,87,40,2.93
468,Nioro,GM,2022-06-13 22:51:08,13.35,-15.75,80.13,68,100,9.64
469,Waw,SS,2022-06-13 22:51:08,7.7029,27.9953,72.93,89,91,4.59
470,Carlsbad,US,2022-06-13 22:48:37,33.1581,-117.3506,83.34,78,75,11.01
471,Chistogorskiy,RU,2022-06-13 22:51:09,53.9835,87.3843,60.28,85,100,3.56
472,Sawakin,SD,2022-06-13 22:51:10,19.1059,37.3321,89.46,38,1,7.61
473,Winnemucca,US,2022-06-13 22:46:20,40.973,-117.7357,62.65,25,40,14.97
474,Rocha,UY,2022-06-13 22:51:11,-34.4833,-54.3333,48.9,89,35,4.99
475,Makakilo City,US,2022-06-13 22:51:11,21.3469,-158.0858,82.72,56,20,26.46
476,Bogande,BF,2022-06-13 22:51:11,12.9714,-0.1436,92.48,38,20,6.89
477,Sinnamary,GF,2022-06-13 22:51:12,5.3833,-52.95,77.63,84,92,5.39
478,East Peoria,US,2022-06-13 22:51:12,40.6661,-89.5801,94.17,67,84,4.0
479,Boyolangu,ID,2022-06-13 22:51:13,-8.1181,111.8935,74.53,91,93,0.6
480,Datong,CN,2022-06-13 22:50:58,40.0936,113.2914,61.99,47,11,4.43
481,Ancud,CL,2022-06-13 22:51:13,-41.8697,-73.8203,52.23,95,99,8.77
482,Derzhavinsk,KZ,2022-06-13 22:51:14,51.1,66.3167,54.7,78,28,8.66
483,Najran,SA,2022-06-13 22:51:15,17.4924,44.1277,81.25,35,8,5.64
484,Yenagoa,NG,2022-06-13 22:51:15,4.9247,6.2642,75.2,95,100,3.91
485,Bontang,ID,2022-06-13 22:51:16,0.1333,117.5,77.07,84,36,2.84
486,Taoudenni,ML,2022-06-13 22:51:16,22.6783,-3.9836,99.05,8,27,9.37
487,Piastow,PL,2022-06-13 22:51:17,52.1843,20.8395,56.98,94,20,5.75
488,Atar,MR,2022-06-13 22:51:17,20.5169,-13.0499,93.97,29,59,4.23
489,Tevaitoa,PF,2022-06-13 22:51:18,-16.7833,-151.5,79.84,69,2,20.76
490,Zwedru,LR,2022-06-13 22:51:18,6.0667,-8.1281,70.97,90,23,3.31
491,Praia Da Vitoria,PT,2022-06-13 22:51:19,38.7333,-27.0667,62.85,94,40,7.65
492,Parana,AR,2022-06-13 22:50:57,-31.732,-60.5238,59.52,50,0,12.41
493,Burnie,AU,2022-06-13 22:51:19,-41.0667,145.9167,47.91,75,99,3.94
494,Kyshtovka,RU,2022-06-13 22:51:20,56.555,76.6271,54.27,97,96,4.81
495,Ratnagiri,IN,2022-06-13 22:51:20,16.9833,73.3,79.36,87,54,2.93
496,Kelvington,CA,2022-06-13 22:51:21,52.1667,-103.5343,62.6,85,100,15.79
497,Angoche,MZ,2022-06-13 22:51:21,-16.2325,39.9086,72.0,84,70,6.55
498,Olavarria,AR,2022-06-13 22:51:21,-36.8927,-60.3225,52.21,48,96,11.21
499,Batagay-Alyta,RU,2022-06-13 22:52:22,67.8006,130.4114,57.36,55,94,4.92
500,Belmonte,BR,2022-06-13 22:52:22,-15.8631,-38.8828,74.73,84,42,14.09
501,Marshall,US,2022-06-13 22:49:17,34.3834,-86.3333,94.08,56,0,6.91
502,Qasigiannguit,GL,2022-06-13 22:52:23,68.8193,-51.1922,32.77,84,94,2.1
503,Tucuma,BR,2022-06-13 22:52:24,-0.1833,-50.05,76.51,88,11,5.41
504,Lazaro Cardenas,MX,2022-06-13 22:49:53,17.9583,-102.2,84.79,68,78,12.48
505,Kloulklubed,PW,2022-06-13 22:52:22,7.0419,134.2556,77.5,74,85,13.35
506,Zarubino,RU,2022-06-13 22:52:25,42.63,131.0922,53.8,88,100,6.53
507,Murdochville,CA,2022-06-13 22:52:25,48.9583,-65.5006,47.28,98,100,4.32
508,Mufumbwe,ZM,2022-06-13 22:52:25,-13.6833,24.8,52.81,64,1,4.32
509,Aswan,EG,2022-06-13 22:52:26,24.0934,32.907,74.5,43,0,6.91
510,Vanimo,PG,2022-06-13 22:52:26,-2.6741,141.3028,81.61,73,18,6.06
511,Ust-Tsilma,RU,2022-06-13 22:52:27,65.441,52.1498,58.3,48,100,4.76
512,Ballina,AU,2022-06-13 22:52:27,-28.8667,153.5667,56.01,93,88,4.92
513,Sydney,AU,2022-06-13 22:50:49,-33.8679,151.2073,52.27,73,20,10.36
514,Lexington,US,2022-06-13 22:50:57,37.9887,-84.4777,93.2,63,0,11.5
515,Beyneu,KZ,2022-06-13 22:52:28,45.3167,55.2,74.39,23,54,16.69
516,Toora-Khem,RU,2022-06-13 22:52:28,52.4675,96.11,58.84,89,97,1.16
517,Belle Fourche,US,2022-06-13 22:52:29,44.6714,-103.8522,79.32,70,42,21.56
518,Tingo Maria,PE,2022-06-13 22:52:29,-9.2895,-76.0088,68.13,83,56,1.66
519,Alikalia,SL,2022-06-13 22:52:30,9.1667,-11.4,70.48,98,100,3.11
520,Lorengau,PG,2022-06-13 22:52:30,-2.0226,147.2712,85.3,63,24,13.09
521,Ketchikan,US,2022-06-13 22:52:31,55.3422,-131.6461,57.67,67,100,6.91
522,Ust-Shonosha,RU,2022-06-13 22:52:31,61.1531,41.343,54.68,97,100,4.38
523,Roquetas De Mar,ES,2022-06-13 22:52:32,36.7642,-2.6148,75.61,76,66,8.48
524,Maumere,ID,2022-06-13 22:52:32,-8.6199,122.2111,78.71,79,100,5.48
525,Aleksandrovskoye,RU,2022-06-13 22:52:32,44.7142,43.0008,60.42,67,67,4.61
526,Karratha,AU,2022-06-13 22:52:33,-20.7377,116.8463,71.53,56,12,7.99
527,Udachnyy,RU,2022-06-13 22:52:33,66.4167,112.4,64.45,36,16,5.93
528,Pokrovskoye,RU,2022-06-13 22:52:34,47.4157,38.8971,66.9,52,0,7.4
529,North Bend,US,2022-06-13 22:52:34,43.4065,-124.2243,61.92,85,100,9.22
530,Necochea,AR,2022-06-13 22:52:35,-38.5473,-58.7368,53.76,56,100,12.28
531,Terrace Bay,CA,2022-06-13 22:52:35,48.7834,-87.1,51.73,64,97,6.31
532,Keetmanshoop,NA,2022-06-13 22:52:35,-26.5833,18.1333,53.94,49,100,14.74
533,La Ronge,CA,2022-06-13 22:50:20,55.1001,-105.2842,64.65,68,75,12.66
534,Haapsalu,EE,2022-06-13 22:52:36,58.9431,23.5414,56.01,79,85,5.77
535,Kalabo,ZM,2022-06-13 22:52:37,-14.97,22.6814,55.56,56,0,2.91
536,Shubarkuduk,KZ,2022-06-13 22:52:37,49.1447,56.4872,54.63,79,0,5.68
537,Tokur,RU,2022-06-13 22:52:37,53.1333,132.9,56.97,92,100,4.99
538,Sakakah,SA,2022-06-13 22:52:38,29.9697,40.2064,85.57,28,0,7.83
539,Egvekinot,RU,2022-06-13 22:52:38,66.3167,-179.1667,32.38,70,100,6.29
540,Salamiyah,SY,2022-06-13 22:52:39,35.0113,37.0532,66.22,83,0,13.42
541,Salina,US,2022-06-13 22:51:51,38.8403,-97.6114,101.01,31,0,25.32
542,Zedelgem,BE,2022-06-13 22:52:39,51.1262,3.1372,55.04,77,17,1.99
543,Rognan,NO,2022-06-13 22:52:40,67.0953,15.3878,51.94,86,98,1.12
544,Petukhovo,RU,2022-06-13 22:52:40,55.0692,67.9019,50.36,96,20,6.51
545,Cabuyaro,CO,2022-06-13 22:52:41,4.2817,-72.794,66.47,96,100,4.61
546,Inverell,AU,2022-06-13 22:52:41,-29.7833,151.1167,53.17,82,25,1.99
547,Russell,US,2022-06-13 22:52:42,32.3502,-85.1999,94.23,52,0,4.61
548,Pastavy,BY,2022-06-13 22:53:42,55.1168,26.8326,54.41,99,100,4.09
549,Nortelandia,BR,2022-06-13 22:53:43,-14.4547,-56.8028,63.21,51,61,3.06
550,Carlyle,US,2022-06-13 22:53:43,38.6103,-89.3726,95.4,62,82,8.01
551,Cordoba,AR,2022-06-13 22:53:43,-31.4135,-64.1811,62.76,26,0,9.22
552,Acapulco,MX,2022-06-13 22:53:44,16.8634,-99.8901,78.78,85,99,13.51
553,Erenhot,CN,2022-06-13 22:53:44,43.6475,111.9767,59.32,65,17,9.35
554,Paamiut,GL,2022-06-13 22:53:45,61.994,-49.6678,35.91,86,13,33.91
555,Kushiro,JP,2022-06-13 22:53:45,42.975,144.3747,49.15,100,75,3.44
556,Bubaque,GW,2022-06-13 22:53:46,11.2833,-15.8333,79.92,84,82,13.24
557,Chara,RU,2022-06-13 22:53:46,56.9064,118.2631,58.14,67,100,1.28
558,Wad Madani,SD,2022-06-13 22:53:46,14.4012,33.5199,83.16,52,90,23.98
559,Mumford,GH,2022-06-13 22:53:47,5.2618,-0.759,78.39,82,40,11.77
560,Erzin,TR,2022-06-13 22:53:47,36.9559,36.2,68.18,91,62,1.19
561,Sao Francisco,BR,2022-06-13 22:53:48,-15.9486,-44.8644,75.2,41,87,5.08
562,Brokopondo,SR,2022-06-13 22:53:48,4.75,-55.1667,78.91,80,83,10.56
563,Jahangirpur,IN,2022-06-13 22:53:49,28.1833,77.7167,91.99,37,36,11.52
564,Adrar,MR,2022-06-13 22:53:49,20.5022,-10.0711,92.25,21,47,6.91
